Age,Workclass,Education,Occupation,Marital Status,Relationship,Race,Sex,Native Country,Salary
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,40
*,*,12th,Other,*,Unmarried,*,*,*,48
*,*,Prof-school,Technical,*,Unmarried,*,*,*,79
*,*,Bachelors,Nontechnical,*,Married,*,*,*,89
*,*,HS-grad,*,*,Married,*,*,*,68
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,33
*,*,Some-college,Other,*,Married,*,*,*,51
*,*,Some-college,Nontechnical,*,Married,*,*,*,44
*,*,Bachelors,Nontechnical,*,Married,*,*,*,95
*,*,Some-college,Technical,*,Married,*,*,*,50
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,Masters,Nontechnical,*,Married,*,*,*,75
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,37
*,*,10th,Technical,*,Married,*,*,*,42
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,Bachelors,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Unmarried,*,*,*,39
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,36
*,*,Some-college,*,*,Married,*,*,*,52
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,52
*,*,Some-college,Other,*,Married,*,*,*,51
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,38
*,*,HS-grad,Nontechnical,*,Married,*,*,*,85
*,*,11th,Other,*,Married,*,*,*,56
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,53
*,*,HS-grad,Other,*,Unmarried,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,*,*,Unmarried,*,*,*,26
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,48
*,*,11th,*,*,Unmarried,*,*,*,33
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,35
*,*,Assoc-acdm,Other,*,Married,*,*,*,34
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,Assoc-voc,Technical,*,Married,*,*,*,50
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,37
*,*,Bachelors,Other,*,Unmarried,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,43
*,*,HS-grad,Technical,*,Unmarried,*,*,*,44
*,*,HS-grad,Technical,*,Married,*,*,*,35
*,*,Some-college,Nontechnical,*,Married,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,Masters,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Other,*,Married,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Bachelors,Nontechnical,*,Married,*,*,*,67
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,Bachelors,Nontechnical,*,Married,*,*,*,48
*,*,7th-8th,Technical,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Married,*,*,*,64
*,*,Some-college,Technical,*,Married,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,39
*,*,HS-grad,Other,*,Married,*,*,*,37
*,*,HS-grad,Nontechnical,*,Married,*,*,*,35
*,*,Prof-school,Technical,*,Married,*,*,*,97
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,48
*,*,5th-6th,Other,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,Bachelors,Nontechnical,*,Married,*,*,*,33
*,*,9th,*,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,Masters,Nontechnical,*,Married,*,*,*,52
*,*,Masters,Other,*,Married,*,*,*,52
*,*,10th,*,*,Unmarried,*,*,*,36
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Bachelors,Nontechnical,*,Married,*,*,*,53
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,42
*,*,Some-college,*,*,Unmarried,*,*,*,30
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,43
*,*,HS-grad,Technical,*,Unmarried,*,*,*,40
*,*,12th,Other,*,Unmarried,*,*,*,36
*,*,Bachelors,Nontechnical,*,Married,*,*,*,53
*,*,Doctorate,Technical,*,Married,*,*,*,86
*,*,Some-college,Nontechnical,*,Married,*,*,*,46
*,*,Some-college,Technical,*,Married,*,*,*,51
*,*,1st-4th,Other,*,Unmarried,*,*,*,38
*,*,Doctorate,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,9th,Other,*,Unmarried,*,*,*,32
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,29
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,36
*,*,Some-college,Technical,*,Married,*,*,*,94
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,Bachelors,Other,*,Unmarried,*,*,*,26
*,*,Prof-school,Technical,*,Married,*,*,*,90
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,Prof-school,Technical,*,Married,*,*,*,62
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,12th,Other,*,Unmarried,*,*,*,40
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,9th,Nontechnical,*,Unmarried,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,*,*,Unmarried,*,*,*,39
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,Bachelors,Technical,*,Married,*,*,*,48
*,*,7th-8th,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,7th-8th,Other,*,Married,*,*,*,42
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Married,*,*,*,58
*,*,Some-college,Nontechnical,*,Married,*,*,*,29
*,*,Masters,Nontechnical,*,Married,*,*,*,46
*,*,HS-grad,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Nontechnical,*,Married,*,*,*,50
*,*,10th,Nontechnical,*,Married,*,*,*,46
*,*,Assoc-voc,Technical,*,Married,*,*,*,44
*,*,12th,Other,*,Unmarried,*,*,*,42
*,*,Doctorate,Technical,*,Married,*,*,*,83
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,31
*,*,Some-college,Nontechnical,*,Married,*,*,*,50
*,*,Assoc-voc,Technical,*,Married,*,*,*,69
*,*,7th-8th,Other,*,Unmarried,*,*,*,35
*,*,Prof-school,Technical,*,Married,*,*,*,78
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,42
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,34
*,*,Some-college,Technical,*,Married,*,*,*,37
*,*,HS-grad,Other,*,Unmarried,*,*,*,25
*,*,HS-grad,Other,*,Unmarried,*,*,*,34
*,*,Bachelors,Technical,*,Married,*,*,*,79
*,*,Doctorate,Technical,*,Married,*,*,*,90
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,HS-grad,Technical,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Bachelors,Technical,*,Unmarried,*,*,*,44
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Married,*,*,*,38
*,*,Bachelors,Nontechnical,*,Married,*,*,*,62
*,*,10th,*,*,Unmarried,*,*,*,30
*,*,Some-college,Other,*,Unmarried,*,*,*,73
*,*,HS-grad,Nontechnical,*,Married,*,*,*,40
*,*,Bachelors,Other,*,Unmarried,*,*,*,54
*,*,Some-college,Other,*,Married,*,*,*,89
*,*,Masters,Technical,*,Married,*,*,*,46
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,11th,Other,*,Unmarried,*,*,*,29
*,*,Bachelors,Technical,*,Married,*,*,*,36
*,*,Some-college,Other,*,Married,*,*,*,66
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,37
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Preschool,Technical,*,Married,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,46
*,*,Bachelors,*,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,50
*,*,7th-8th,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Married,*,*,*,45
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Masters,*,*,Unmarried,*,*,*,31
*,*,Bachelors,*,*,Married,*,*,*,32
*,*,Some-college,Technical,*,Married,*,*,*,38
*,*,Some-college,Other,*,Married,*,*,*,35
*,*,HS-grad,Other,*,Married,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,49
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Bachelors,Nontechnical,*,Married,*,*,*,41
*,*,Some-college,Technical,*,Married,*,*,*,40
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,*,*,Unmarried,*,*,*,49
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,Assoc-acdm,Technical,*,Married,*,*,*,64
*,*,11th,Other,*,Unmarried,*,*,*,46
*,*,Bachelors,Technical,*,Married,*,*,*,81
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,45
*,*,7th-8th,Technical,*,Married,*,*,*,37
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,40
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,26
*,*,Some-college,Nontechnical,*,Married,*,*,*,35
*,*,HS-grad,Other,*,Unmarried,*,*,*,32
*,*,HS-grad,Other,*,Married,*,*,*,41
*,*,Some-college,Other,*,Married,*,*,*,65
*,*,Masters,Nontechnical,*,Married,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,32
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,9th,Other,*,Married,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Masters,Technical,*,Unmarried,*,*,*,96
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,Bachelors,Other,*,Married,*,*,*,47
*,*,Bachelors,Other,*,Unmarried,*,*,*,47
*,*,Bachelors,Other,*,Married,*,*,*,50
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,Some-college,*,*,Married,*,*,*,26
*,*,HS-grad,Technical,*,Unmarried,*,*,*,37
*,*,Masters,Technical,*,Married,*,*,*,99
*,*,Bachelors,Other,*,Unmarried,*,*,*,25
*,*,Some-college,Technical,*,Unmarried,*,*,*,42
*,*,Some-college,Nontechnical,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,HS-grad,Nontechnical,*,Married,*,*,*,32
*,*,Masters,Other,*,Married,*,*,*,97
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,Some-college,Nontechnical,*,Married,*,*,*,94
*,*,HS-grad,Nontechnical,*,Married,*,*,*,40
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,30
*,*,HS-grad,Nontechnical,*,Married,*,*,*,39
*,*,HS-grad,Technical,*,Married,*,*,*,39
*,*,HS-grad,*,*,Unmarried,*,*,*,32
*,*,HS-grad,Nontechnical,*,Married,*,*,*,63
*,*,Some-college,Other,*,Unmarried,*,*,*,41
*,*,Bachelors,Other,*,Unmarried,*,*,*,42
*,*,Doctorate,Technical,*,Married,*,*,*,55
*,*,Assoc-acdm,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Married,*,*,*,35
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,44
*,*,Some-college,Other,*,Unmarried,*,*,*,44
*,*,Some-college,Technical,*,Married,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,46
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Doctorate,Technical,*,Married,*,*,*,100
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Technical,*,Married,*,*,*,69
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,*,*,Unmarried,*,*,*,48
*,*,11th,Other,*,Unmarried,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,38
*,*,11th,Other,*,Unmarried,*,*,*,41
*,*,Masters,Nontechnical,*,Married,*,*,*,67
*,*,Bachelors,Nontechnical,*,Married,*,*,*,77
*,*,Bachelors,Technical,*,Unmarried,*,*,*,72
*,*,Some-college,Technical,*,Unmarried,*,*,*,43
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,51
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,41
*,*,Some-college,*,*,Unmarried,*,*,*,31
*,*,Some-college,*,*,Unmarried,*,*,*,25
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,38
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,Preschool,Technical,*,Married,*,*,*,42
*,*,Bachelors,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Other,*,Married,*,*,*,48
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,Some-college,Other,*,Married,*,*,*,47
*,*,Masters,Technical,*,Unmarried,*,*,*,45
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,40
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,Some-college,Nontechnical,*,Married,*,*,*,60
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,37
*,*,HS-grad,Nontechnical,*,Married,*,*,*,49
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,Prof-school,Technical,*,Married,*,*,*,45
*,*,7th-8th,Other,*,Married,*,*,*,36
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,65
*,*,9th,Nontechnical,*,Unmarried,*,*,*,40
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,43
*,*,Some-college,Nontechnical,*,Married,*,*,*,44
*,*,Some-college,Other,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Unmarried,*,*,*,43
*,*,Assoc-voc,Technical,*,Married,*,*,*,42
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,33
*,*,Some-college,Other,*,Unmarried,*,*,*,30
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,43
*,*,Prof-school,Nontechnical,*,Unmarried,*,*,*,54
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,12th,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,96
*,*,Bachelors,Nontechnical,*,Married,*,*,*,48
*,*,Bachelors,Technical,*,Married,*,*,*,75
*,*,11th,Nontechnical,*,Unmarried,*,*,*,42
*,*,Prof-school,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Married,*,*,*,41
*,*,Masters,Technical,*,Married,*,*,*,72
*,*,10th,Other,*,Unmarried,*,*,*,30
*,*,Bachelors,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Married,*,*,*,57
*,*,Prof-school,Nontechnical,*,Unmarried,*,*,*,73
*,*,Bachelors,Technical,*,Married,*,*,*,47
*,*,Bachelors,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Nontechnical,*,Married,*,*,*,77
*,*,HS-grad,Other,*,Unmarried,*,*,*,45
*,*,Assoc-acdm,Technical,*,Married,*,*,*,46
*,*,HS-grad,Technical,*,Unmarried,*,*,*,45
*,*,Masters,Nontechnical,*,Married,*,*,*,95
*,*,Some-college,Technical,*,Married,*,*,*,35
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,36
*,*,7th-8th,Technical,*,Married,*,*,*,43
*,*,HS-grad,Other,*,Unmarried,*,*,*,25
*,*,Some-college,Other,*,Unmarried,*,*,*,39
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,29
*,*,Masters,Technical,*,Unmarried,*,*,*,42
*,*,11th,Technical,*,Unmarried,*,*,*,49
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Other,*,Married,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,10th,Nontechnical,*,Married,*,*,*,48
*,*,HS-grad,Other,*,Married,*,*,*,36
*,*,7th-8th,Nontechnical,*,Unmarried,*,*,*,45
*,*,Bachelors,Other,*,Unmarried,*,*,*,38
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,11th,Technical,*,Married,*,*,*,35
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,Bachelors,Nontechnical,*,Married,*,*,*,38
*,*,HS-grad,Technical,*,Unmarried,*,*,*,99
*,*,10th,Other,*,Unmarried,*,*,*,45
*,*,Some-college,Technical,*,Unmarried,*,*,*,51
*,*,HS-grad,Technical,*,Married,*,*,*,43
*,*,7th-8th,Nontechnical,*,Married,*,*,*,39
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,39
*,*,HS-grad,*,*,Unmarried,*,*,*,56
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,Masters,Nontechnical,*,Married,*,*,*,50
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,*,*,Married,*,*,*,42
*,*,Some-college,*,*,Unmarried,*,*,*,46
*,*,Assoc-acdm,Other,*,Married,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Married,*,*,*,40
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,49
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,10th,Nontechnical,*,Married,*,*,*,33
*,*,HS-grad,Nontechnical,*,Married,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,HS-grad,Technical,*,Married,*,*,*,46
*,*,Bachelors,Other,*,Unmarried,*,*,*,28
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,42
*,*,HS-grad,Technical,*,Unmarried,*,*,*,39
*,*,HS-grad,Nontechnical,*,Married,*,*,*,40
*,*,HS-grad,Nontechnical,*,Married,*,*,*,41
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,Assoc-voc,Other,*,Married,*,*,*,37
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Other,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,35
*,*,Bachelors,Nontechnical,*,Married,*,*,*,53
*,*,HS-grad,Technical,*,Married,*,*,*,37
*,*,HS-grad,Technical,*,Married,*,*,*,46
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,Bachelors,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Nontechnical,*,Married,*,*,*,54
*,*,Bachelors,Nontechnical,*,Married,*,*,*,52
*,*,11th,Technical,*,Married,*,*,*,37
*,*,7th-8th,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Unmarried,*,*,*,45
*,*,10th,Technical,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Married,*,*,*,43
*,*,Masters,Nontechnical,*,Married,*,*,*,48
*,*,HS-grad,Other,*,Married,*,*,*,35
*,*,10th,Other,*,Married,*,*,*,37
*,*,Some-college,Nontechnical,*,Married,*,*,*,63
*,*,HS-grad,Technical,*,Unmarried,*,*,*,51
*,*,Bachelors,Nontechnical,*,Married,*,*,*,59
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,52
*,*,Some-college,Nontechnical,*,Married,*,*,*,40
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Married,*,*,*,44
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,10th,Other,*,Unmarried,*,*,*,42
*,*,Masters,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,30
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,46
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,35
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,49
*,*,Bachelors,Technical,*,Married,*,*,*,46
*,*,5th-6th,Technical,*,Unmarried,*,*,*,36
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,40
*,*,Some-college,Nontechnical,*,Married,*,*,*,38
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Other,*,Unmarried,*,*,*,28
*,*,Bachelors,Technical,*,Married,*,*,*,50
*,*,Masters,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Other,*,Unmarried,*,*,*,48
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,Bachelors,Technical,*,Married,*,*,*,64
*,*,Some-college,Technical,*,Unmarried,*,*,*,38
*,*,Assoc-voc,Technical,*,Married,*,*,*,39
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,28
*,*,Masters,Technical,*,Married,*,*,*,72
*,*,11th,Technical,*,Married,*,*,*,39
*,*,Some-college,Technical,*,Unmarried,*,*,*,48
*,*,HS-grad,Technical,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,43
*,*,11th,Other,*,Unmarried,*,*,*,41
*,*,10th,Other,*,Unmarried,*,*,*,45
*,*,HS-grad,Other,*,Married,*,*,*,46
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,Masters,Nontechnical,*,Married,*,*,*,74
*,*,Masters,Nontechnical,*,Married,*,*,*,49
*,*,10th,Other,*,Married,*,*,*,36
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,Some-college,Other,*,Married,*,*,*,84
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,34
*,*,10th,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Technical,*,Unmarried,*,*,*,48
*,*,1st-4th,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Nontechnical,*,Married,*,*,*,39
*,*,Some-college,*,*,Unmarried,*,*,*,26
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,34
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,64
*,*,HS-grad,Other,*,Married,*,*,*,39
*,*,Assoc-acdm,Technical,*,Married,*,*,*,42
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,31
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,11th,Technical,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Technical,*,Married,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,40
*,*,HS-grad,Technical,*,Unmarried,*,*,*,47
*,*,11th,Nontechnical,*,Married,*,*,*,45
*,*,11th,*,*,Unmarried,*,*,*,29
*,*,5th-6th,Other,*,Married,*,*,*,45
*,*,10th,Nontechnical,*,Unmarried,*,*,*,34
*,*,Some-college,Other,*,Unmarried,*,*,*,64
*,*,Masters,Nontechnical,*,Married,*,*,*,88
*,*,Bachelors,Technical,*,Married,*,*,*,79
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,52
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Married,*,*,*,77
*,*,Some-college,Technical,*,Married,*,*,*,35
*,*,HS-grad,Other,*,Married,*,*,*,88
*,*,7th-8th,Technical,*,Married,*,*,*,45
*,*,Masters,Other,*,Married,*,*,*,84
*,*,Doctorate,Technical,*,Unmarried,*,*,*,49
*,*,5th-6th,Other,*,Unmarried,*,*,*,39
*,*,Bachelors,Technical,*,Married,*,*,*,50
*,*,9th,Technical,*,Unmarried,*,*,*,34
*,*,HS-grad,Technical,*,Unmarried,*,*,*,49
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Married,*,*,*,63
*,*,Prof-school,Technical,*,Unmarried,*,*,*,48
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,42
*,*,Assoc-acdm,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Married,*,*,*,37
*,*,9th,Technical,*,Unmarried,*,*,*,40
*,*,Some-college,Nontechnical,*,Married,*,*,*,54
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,Bachelors,Technical,*,Married,*,*,*,45
*,*,10th,Other,*,Unmarried,*,*,*,41
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Other,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Some-college,Other,*,Married,*,*,*,39
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,45
*,*,Doctorate,Technical,*,Unmarried,*,*,*,68
*,*,Some-college,Nontechnical,*,Married,*,*,*,53
*,*,Assoc-voc,Nontechnical,*,Married,*,*,*,40
*,*,Assoc-acdm,Technical,*,Unmarried,*,*,*,46
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,HS-grad,Nontechnical,*,Married,*,*,*,30
