Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,45
17,Private,10th,Never-married,Other-service,White,Female,United-States,45
34,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,52
24,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,40
30,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Female,United-States,43
29,Private,Masters,Never-married,Exec-managerial,Asian-Pac-Islander,Male,United-States,40
52,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,28
57,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,60
38,Private,Bachelors,Never-married,Tech-support,White,Female,United-States,40
43,Private,Masters,Divorced,Exec-managerial,White,Female,United-States,28
61,Private,Some-college,Widowed,Adm-clerical,White,Female,United-States,57
38,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,51
51,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,62
40,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,Mexico,69
41,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,42
19,Private,Some-college,Never-married,Other-service,White,Female,United-States,64
28,Private,7th-8th,Married-civ-spouse,Farming-fishing,White,Male,Mexico,64
59,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,40
32,State-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,76
31,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,32
30,Private,Assoc-acdm,Never-married,Machine-op-inspct,White,Male,United-States,52
54,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,39
33,Private,Assoc-voc,Separated,Craft-repair,White,Male,United-States,72
20,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,45
32,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,75
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Black,Female,United-States,48
27,Private,11th,Never-married,Craft-repair,White,Male,United-States,50
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,77
34,Private,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,60
34,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,United-States,65
38,Private,Some-college,Never-married,Craft-repair,White,Female,United-States,27
28,Private,HS-grad,Married-civ-spouse,Other-service,Other,Male,United-States,65
65,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,58
61,Private,Some-college,Never-married,Tech-support,White,Male,United-States,52
18,Private,11th,Never-married,Sales,White,Female,United-States,37
35,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,64
45,Private,Bachelors,Divorced,Exec-managerial,White,Female,United-States,30
25,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,26
48,Private,Prof-school,Divorced,Sales,White,Male,United-States,54
19,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,57
43,Private,Bachelors,Never-married,Exec-managerial,Black,Female,United-States,74
54,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,35
47,Self-emp-not-inc,Bachelors,Divorced,Sales,White,Male,United-States,51
25,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,59
30,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,74
35,Private,HS-grad,Divorced,Handlers-cleaners,White,Female,United-States,49
26,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,77
61,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,64
54,Private,HS-grad,Divorced,Other-service,White,Male,United-States,35
50,Private,12th,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,Cambodia,37
32,Private,9th,Separated,Machine-op-inspct,White,Female,Columbia,70
34,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,61
36,Private,HS-grad,Never-married,Other-service,White,Male,United-States,59
50,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,71
28,Private,11th,Married-civ-spouse,Farming-fishing,White,Male,United-States,28
22,Private,HS-grad,Never-married,Other-service,White,Female,United-States,60
58,Private,11th,Married-civ-spouse,Other-service,White,Male,United-States,45
27,Private,5th-6th,Never-married,Other-service,White,Male,Mexico,29
62,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,69
36,Self-emp-inc,Bachelors,Never-married,Tech-support,White,Male,United-States,27
21,Local-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,58
41,Private,Masters,Married-civ-spouse,Prof-specialty,White,Female,England,60
28,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,75
33,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,69
54,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,30
19,Private,Some-college,Never-married,Sales,Amer-Indian-Eskimo,Female,United-States,39
76,Self-emp-not-inc,7th-8th,Never-married,Farming-fishing,White,Male,United-States,74
34,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,66
40,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,70
22,Private,11th,Never-married,Sales,White,Female,United-States,67
17,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,45
55,Private,Some-college,Divorced,Other-service,White,Female,United-States,71
51,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,43
26,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Other,Male,Mexico,33
44,Private,Bachelors,Never-married,Other-service,White,Male,United-States,28
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,45
34,Self-emp-not-inc,Assoc-acdm,Never-married,Craft-repair,White,Male,United-States,37
42,Private,HS-grad,Divorced,Adm-clerical,White,Male,United-States,42
26,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,68
39,Private,5th-6th,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,Philippines,73
34,Private,Bachelors,Never-married,Other-service,White,Male,El-Salvador,67
59,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,33
20,Private,HS-grad,Never-married,Other-service,White,Male,United-States,62
34,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,62
51,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,46
34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,32
47,Private,Bachelors,Separated,Prof-specialty,White,Female,United-States,67
30,Self-emp-not-inc,Assoc-voc,Divorced,Craft-repair,White,Male,United-States,68
38,Private,HS-grad,Separated,Sales,White,Male,United-States,61
45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Female,Philippines,34
23,Private,Some-college,Never-married,Exec-managerial,White,Female,United-States,30
34,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,74
22,Private,12th,Never-married,Handlers-cleaners,White,Male,United-States,68
31,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,36
50,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,40
19,Private,1st-4th,Never-married,Handlers-cleaners,White,Male,Mexico,75
28,Private,Bachelors,Married-civ-spouse,Sales,Black,Female,United-States,63
23,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,41
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,27
28,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Black,Male,United-States,77
27,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,72
46,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,36
27,Private,HS-grad,Divorced,Handlers-cleaners,White,Male,United-States,56
25,Private,10th,Married-civ-spouse,Other-service,White,Female,United-States,34
34,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,26
33,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,28
36,Private,Some-college,Never-married,Craft-repair,White,Female,United-States,37
30,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,29
23,Private,Some-college,Married-civ-spouse,Sales,White,Female,United-States,60
36,Private,5th-6th,Married-spouse-absent,Craft-repair,White,Male,Mexico,60
29,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,29
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,26
19,Private,12th,Never-married,Handlers-cleaners,White,Male,United-States,66
52,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,41
20,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,53
22,Private,Assoc-voc,Never-married,Adm-clerical,White,Female,United-States,31
34,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,28
60,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,56
19,Private,11th,Never-married,Other-service,Black,Male,United-States,73
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,46
36,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,61
25,Private,HS-grad,Never-married,Craft-repair,White,Male,Cuba,53
49,Private,7th-8th,Divorced,Craft-repair,White,Male,United-States,62
25,Self-emp-not-inc,HS-grad,Never-married,Other-service,White,Female,United-States,48
50,Private,11th,Divorced,Other-service,White,Female,United-States,57
44,Private,Assoc-acdm,Divorced,Prof-specialty,White,Female,United-States,39
33,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,56
40,Self-emp-inc,Bachelors,Separated,Craft-repair,White,Male,United-States,27
56,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,32
23,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,33
21,Private,Some-college,Never-married,Prof-specialty,White,Female,United-States,29
67,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,72
54,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,White,Male,United-States,35
50,Local-gov,HS-grad,Never-married,Other-service,Black,Female,United-States,63
59,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,31
51,Private,11th,Widowed,Handlers-cleaners,Black,Female,United-States,47
30,Private,HS-grad,Separated,Exec-managerial,White,Female,United-States,60
42,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,59
26,Private,Bachelors,Never-married,Sales,White,Male,United-States,61
47,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,United-States,70
78,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,38
24,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,White,Male,United-States,63
27,Private,11th,Separated,Farming-fishing,White,Male,Puerto-Rico,76
51,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,36
55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,33
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,56
30,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,51
19,Private,HS-grad,Never-married,Other-service,White,Female,United-States,36
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
31,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,75
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,59
53,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,46
24,Local-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,57
24,Private,Some-college,Separated,Prof-specialty,White,Male,United-States,63
36,Private,HS-grad,Divorced,Exec-managerial,White,Female,United-States,50
39,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,73
53,Private,HS-grad,Divorced,Machine-op-inspct,Black,Male,United-States,37
75,Self-emp-inc,HS-grad,Widowed,Sales,Asian-Pac-Islander,Male,United-States,72
36,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,45
46,Self-emp-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,54
56,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,57
29,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Black,Male,United-States,40
60,Private,9th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,26
58,Private,HS-grad,Widowed,Sales,White,Male,United-States,38
67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,39
35,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
39,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,50
37,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,37
63,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,57
47,Private,11th,Divorced,Other-service,White,Female,United-States,44
23,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,69
55,Private,HS-grad,Separated,Machine-op-inspct,White,Male,United-States,56
49,Private,11th,Married-civ-spouse,Sales,White,Female,United-States,47
39,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,58
23,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,27
19,Private,Some-college,Never-married,Other-service,White,Female,United-States,59
44,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,27
25,Private,Assoc-voc,Never-married,Other-service,Amer-Indian-Eskimo,Female,United-States,69
35,Private,Assoc-voc,Divorced,Prof-specialty,Black,Male,United-States,57
23,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,Cuba,57
48,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,61
48,Private,Some-college,Divorced,Handlers-cleaners,White,Male,United-States,48
44,Private,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,47
55,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,32
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,33
18,Private,12th,Never-married,Handlers-cleaners,White,Male,United-States,39
24,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,34
32,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,White,Male,England,65
24,State-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,63
44,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,58
27,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,39
39,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,France,30
26,Local-gov,10th,Married-civ-spouse,Other-service,White,Male,United-States,27
34,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,45
38,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,54
41,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,48
32,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,66
56,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Black,Male,United-States,30
