Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
23,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,39
35,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,White,Male,United-States,57
46,Private,Assoc-acdm,Never-married,Prof-specialty,White,Female,United-States,75
45,Self-emp-inc,Bachelors,Divorced,Exec-managerial,White,Male,United-States,27
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,47
46,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,32
22,Private,11th,Married-civ-spouse,Adm-clerical,White,Female,United-States,32
37,State-gov,Some-college,Divorced,Prof-specialty,White,Female,United-States,26
42,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,Puerto-Rico,40
45,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,26
33,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,50
46,Private,Assoc-voc,Married-spouse-absent,Machine-op-inspct,White,Male,United-States,61
24,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,77
56,Private,HS-grad,Separated,Craft-repair,White,Female,United-States,67
34,Private,Some-college,Never-married,Prof-specialty,White,Female,United-States,68
50,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,76
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,56
45,Private,11th,Married-civ-spouse,Other-service,White,Female,United-States,59
55,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,United-States,49
41,State-gov,Some-college,Divorced,Adm-clerical,White,Female,United-States,51
66,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,39
29,Federal-gov,Some-college,Never-married,Prof-specialty,White,Female,United-States,60
37,Private,Some-college,Married-civ-spouse,Tech-support,White,Female,United-States,28
61,Private,Assoc-acdm,Married-civ-spouse,Sales,White,Male,United-States,42
64,Private,Bachelors,Divorced,Exec-managerial,White,Male,United-States,66
35,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,63
22,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,75
58,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,35
58,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,58
24,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,73
34,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,73
33,Local-gov,Masters,Never-married,Prof-specialty,White,Female,United-States,68
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,35
17,Private,11th,Never-married,Other-service,White,Female,United-States,54
27,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,48
20,Self-emp-inc,Some-college,Never-married,Adm-clerical,White,Female,United-States,48
52,Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,61
30,Private,7th-8th,Divorced,Transport-moving,White,Male,United-States,34
22,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,57
20,Private,Assoc-acdm,Never-married,Other-service,White,Female,United-States,56
49,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,32
46,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Black,Male,United-States,62
17,Private,10th,Never-married,Other-service,White,Male,United-States,50
45,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,36
27,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,68
45,Self-emp-inc,Assoc-voc,Divorced,Sales,White,Female,United-States,66
26,Self-emp-inc,HS-grad,Divorced,Exec-managerial,White,Male,United-States,45
23,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,65
44,Local-gov,Bachelors,Divorced,Prof-specialty,White,Male,United-States,31
36,Private,Bachelors,Divorced,Exec-managerial,White,Male,United-States,35
35,Private,9th,Never-married,Exec-managerial,White,Female,United-States,77
56,Private,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,United-States,64
47,Private,Masters,Divorced,Tech-support,White,Male,United-States,68
32,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,47
29,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,46
35,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,37
37,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,75
36,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,United-States,52
33,Private,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,51
34,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,76
24,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,52
25,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,32
31,Self-emp-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,57
38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,38
30,Private,Bachelors,Married-civ-spouse,Sales,White,Male,Mexico,28
35,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,29
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,75
46,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,36
19,Local-gov,Some-college,Never-married,Sales,White,Female,United-States,44
26,Private,Assoc-acdm,Never-married,Other-service,Black,Female,United-States,64
28,Private,Some-college,Never-married,Prof-specialty,Black,Male,United-States,52
47,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,62
49,Local-gov,Masters,Married-civ-spouse,Adm-clerical,White,Male,Italy,51
33,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,59
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,41
30,Private,HS-grad,Never-married,Priv-house-serv,White,Female,Guatemala,54
18,Private,Some-college,Never-married,Other-service,Asian-Pac-Islander,Male,United-States,46
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,27
44,Private,Masters,Never-married,Exec-managerial,White,Male,United-States,39
43,State-gov,Some-college,Never-married,Other-service,White,Female,United-States,43
35,Private,12th,Never-married,Farming-fishing,White,Male,United-States,46
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,31
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,India,47
40,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,66
32,Private,HS-grad,Never-married,Other-service,Black,Female,United-States,28
21,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,48
44,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,Mexico,54
33,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,43
25,Private,Some-college,Never-married,Sales,White,Female,United-States,68
42,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,United-States,59
27,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,73
33,State-gov,Bachelors,Never-married,Prof-specialty,Black,Female,United-States,40
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,68
50,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,57
46,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
22,Private,Assoc-acdm,Never-married,Other-service,White,Female,United-States,63
66,State-gov,Prof-school,Married-civ-spouse,Exec-managerial,Black,Male,United-States,39
52,Private,HS-grad,Never-married,Other-service,White,Female,United-States,66
57,Self-emp-not-inc,1st-4th,Widowed,Craft-repair,White,Female,Columbia,52
41,Self-emp-not-inc,Assoc-voc,Divorced,Farming-fishing,White,Male,United-States,44
42,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,34
19,Private,12th,Never-married,Other-service,White,Female,United-States,70
45,Local-gov,Bachelors,Divorced,Exec-managerial,Black,Female,United-States,62
51,Self-emp-not-inc,12th,Married-civ-spouse,Other-service,White,Male,United-States,29
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,31
48,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,74
60,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,31
42,Private,HS-grad,Never-married,Sales,White,Female,United-States,64
19,State-gov,Some-college,Never-married,Adm-clerical,White,Female,United-States,70
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,56
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,72
58,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,48
36,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,43
21,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,65
41,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,United-States,39
17,Private,11th,Never-married,Other-service,White,Female,United-States,27
29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,70
52,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,43
33,Private,Assoc-acdm,Married-civ-spouse,Sales,White,Male,Mexico,29
38,Private,Masters,Never-married,Exec-managerial,Black,Female,United-States,63
42,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,67
24,State-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,38
59,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,56
36,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,32
54,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,72
39,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,62
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,65
54,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,29
50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,62
42,Private,Assoc-voc,Married-civ-spouse,Other-service,White,Male,United-States,50
48,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,United-States,64
31,Private,Bachelors,Widowed,Other-service,White,Female,United-States,76
56,Private,HS-grad,Never-married,Prof-specialty,White,Female,United-States,40
28,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,United-States,45
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,60
28,Private,HS-grad,Never-married,Transport-moving,White,Female,United-States,35
44,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,32
34,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,30
26,Private,Masters,Never-married,Prof-specialty,White,Male,United-States,65
37,Private,Bachelors,Never-married,Exec-managerial,White,Male,United-States,57
25,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,United-States,37
48,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,62
47,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,58
17,Private,11th,Never-married,Other-service,White,Female,United-States,72
44,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,White,Male,Mexico,43
46,Local-gov,Some-college,Divorced,Transport-moving,White,Female,United-States,58
42,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Black,Male,United-States,51
33,Self-emp-not-inc,Bachelors,Divorced,Sales,White,Male,United-States,45
61,Private,HS-grad,Divorced,Other-service,Black,Female,United-States,58
47,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,61
35,Private,Bachelors,Never-married,Sales,White,Female,United-States,73
62,Private,10th,Married-civ-spouse,Craft-repair,Black,Male,United-States,72
62,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
38,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,46
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,72
39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,27
17,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,53
58,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,61
35,Self-emp-inc,Bachelors,Separated,Prof-specialty,White,Female,United-States,35
34,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,52
32,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,41
19,Self-emp-inc,HS-grad,Never-married,Sales,White,Male,United-States,44
41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,28
24,Private,HS-grad,Divorced,Other-service,White,Female,United-States,30
48,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,60
32,Private,Some-college,Divorced,Prof-specialty,White,Female,United-States,53
47,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,United-States,42
38,Private,Prof-school,Married-civ-spouse,Sales,White,Female,United-States,53
18,Private,HS-grad,Never-married,Handlers-cleaners,Black,Male,United-States,33
25,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,26
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,57
40,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,United-States,49
56,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,White,Male,United-States,27
50,Private,Assoc-voc,Divorced,Prof-specialty,White,Female,United-States,70
55,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,35
32,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,65
41,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,36
28,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,55
53,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,69
60,Local-gov,Bachelors,Separated,Prof-specialty,White,Female,United-States,48
21,Private,Some-college,Never-married,Other-service,White,Male,United-States,27
29,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,53
73,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,74
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,74
45,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,32
36,Private,HS-grad,Divorced,Prof-specialty,White,Female,United-States,66
25,Private,HS-grad,Never-married,Sales,White,Female,United-States,66
38,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Black,Male,United-States,72
30,Local-gov,Some-college,Divorced,Adm-clerical,White,Female,United-States,32
49,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,74
41,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,67
27,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,56
64,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,72
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,34
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,31
51,Private,5th-6th,Separated,Machine-op-inspct,White,Female,Mexico,49
